lat,lon,PSurf_autumn,PSurf_spring,PSurf_summer,PSurf_winter,Qair_autumn,Qair_spring,Qair_summer,Qair_winter,Rainf_autumn,Rainf_spring,Rainf_summer,Rainf_winter,Snowf_autumn,Snowf_spring,Snowf_summer,Snowf_winter,Tair_autumn,Tair_spring,Tair_summer,Tair_winter,Wind_autumn,Wind_spring,Wind_summer,Wind_winter,sand % topsoil,sand % subsoil,silt % topsoil,silt% subsoil,clay % topsoil,clay % subsoil,pH water topsoil,pH water subsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,BS % topsoil,BS % subsoil,CEC topsoil,CEC subsoil,CEC clay topsoil,CEC Clay subsoil,CaCO3 % topsoil,CaCO3 % subsoil,BD topsoil,BD subsoil,C/N topsoil,C/N subsoil
25.25,6.75,89246.69,89068.72,89101.68,89469.85,0.0045734076,0.00317901,0.004412891,0.0023699375,5.815655e-07,7.7130335e-07,6.692647e-07,0.0,0.0,0.0,0.0,0.0,296.81668,296.05008,304.48337,286.28336,3.6020184,4.5402074,3.9771683,3.612073,49.04,45.4,26.22,27.78,24.78,26.56,7.42,7.54,0.556,0.426,0.1119999999999999,0.066,89.0,93.4,10.68,8.66,60.8,44.0,8.66,13.68,1.34,1.32,8.8,9.6
25.25,7.25,87176.65,87004.96,87107.03,87323.12,0.0047501707,0.003310685,0.0047294362,0.0024107776,8.377956e-07,1.6599396e-06,1.0778473e-06,0.0,0.0,0.0,0.0,0.0,296.14993,295.51645,304.05,285.71677,3.4492435,4.419542,3.8295698,3.487831,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
25.25,7.75,86138.88,85974.75,86110.484,86241.18,0.004997862,0.0034987081,0.0050165895,0.0024602674,1.0654192e-06,1.6342019e-06,1.9234556e-06,0.0,0.0,0.0,0.0,0.0,295.84988,295.44992,303.81674,285.44995,3.4393349,4.3813367,3.706035,3.3494294,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
25.25,8.25,85167.98,85008.73,85186.19,85219.86,0.005013875,0.0035290706,0.0051289666,0.0023948255,1.9111083e-06,3.2042917e-06,4.1006974e-06,1.3425286e-08,0.0,0.0,0.0,0.0,294.84995,294.65,302.9833,284.44995,3.3739345,4.2832637,3.577657,3.3077524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.25,8.75,86179.4,86022.13,86172.82,86267.27,0.0051996014,0.0036401104,0.005323186,0.0025648316,1.5958722e-06,2.375582e-06,3.3450833e-06,0.0,0.0,0.0,0.0,0.0,295.4167,295.35007,303.45013,284.98315,3.555411,4.537136,3.6846802,3.6109483,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
25.25,9.25,87329.445,87162.836,87285.28,87443.02,0.0055221096,0.0037672892,0.0055238106,0.0026866093,1.4678845e-06,1.4768299e-06,2.4296078e-06,0.0,0.0,0.0,0.0,0.0,296.05008,295.9501,303.81662,285.45,3.7282925,4.638883,4.0889096,3.7493622,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
25.25,9.75,90580.664,90417.54,90458.99,90810.77,0.0052118436,0.0035197388,0.0051186536,0.0025669897,1.487926e-06,1.7226703e-06,1.6094783e-06,0.0,0.0,0.0,0.0,0.0,296.08328,296.05002,303.75,285.38318,3.3741875,4.286163,3.7233515,3.5374243,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
25.75,-5.75,96390.96,96216.31,96011.53,96906.68,0.0052413833,0.004065083,0.004845945,0.0035190738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.15,299.7833,307.44986,290.41666,3.8907368,4.8139877,4.875458,4.367787,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
25.75,-5.25,96068.68,95892.84,95685.586,96573.02,0.005112005,0.0040442734,0.004536962,0.003446623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.18326,299.88333,307.61673,290.25,4.0660777,4.987168,4.955132,4.56303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,-4.75,96810.65,96632.29,96394.0,97345.18,0.004990458,0.00403039,0.0042534643,0.0033947134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.35004,299.94986,307.81674,290.11676,4.19663,5.0972676,4.927974,4.7211566,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
25.75,-4.25,96547.21,96365.65,96126.78,97071.0,0.0050021173,0.0040634875,0.004102606,0.0034215704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.44998,299.98328,308.01663,290.01663,4.1892138,5.100141,4.852768,4.7390785,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
25.75,-3.75,97131.88,96948.38,96686.25,97675.44,0.00506847,0.004143238,0.0040228376,0.0034431517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.5833,300.0166,308.21667,289.94998,4.135521,5.018271,4.7449036,4.822839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,-3.25,97277.71,97094.664,96824.195,97825.125,0.005085077,0.004215948,0.0040170937,0.0034554582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.3833,299.78333,308.21664,289.6499,4.197353,5.0726547,4.6984735,4.97914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,-2.75,97277.03,97094.74,96819.12,97822.62,0.0053153373,0.004436217,0.0041478756,0.0036244032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.84988,300.18323,308.6168,289.91675,4.1202374,4.98128,4.5124846,4.8369975,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
25.75,-2.25,97712.375,97531.62,97241.15,98273.695,0.0054885824,0.004580759,0.0042845383,0.0037382168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.08337,300.28323,308.84995,290.01657,4.002975,4.8068624,4.333004,4.6647925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,-1.75,97738.94,97560.91,97269.5,98298.24,0.00543889,0.004534831,0.0043281964,0.0036975741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.08328,300.21664,308.9833,289.9501,4.011783,4.762383,4.3269696,4.6682005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,-1.25,97751.56,97575.81,97282.69,98308.99,0.005373889,0.0044364487,0.0042806896,0.0036210462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.1166,300.11655,309.0167,289.84995,4.0343766,4.761322,4.345494,4.683049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,-0.75,97852.875,97679.88,97382.03,98414.56,0.0053822096,0.0043647755,0.0042482335,0.0035987173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.48337,300.4167,309.3499,290.18344,3.97295,4.7184806,4.3525815,4.568519,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
25.75,-0.25,98216.99,98047.1,97737.85,98793.695,0.005225926,0.004183795,0.0041160295,0.0034419678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.5166,300.28342,309.34998,290.15,4.0115666,4.7970524,4.4744143,4.543626,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
25.75,0.25,98323.27,98156.1,97843.84,98904.65,0.0049513434,0.003900895,0.0039292513,0.003230815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.24997,299.8833,309.1832,289.85013,4.1406007,4.965904,4.648147,4.6286826,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
25.75,0.75,98072.88,97907.15,97601.27,98645.25,0.0048198993,0.0037425524,0.003763983,0.0031665834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.34998,299.85,309.1499,289.95004,4.1403594,4.922981,4.6322227,4.4916415,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
25.75,1.25,98191.9,98030.19,97722.84,98770.85,0.004549413,0.0034971635,0.003595719,0.0029949558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.24997,299.65,309.14993,289.85,4.1695094,4.855767,4.5847526,4.3521447,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
25.75,1.75,98039.88,97880.664,97581.23,98611.125,0.004381015,0.003284299,0.0035032572,0.0028158918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.38333,299.68335,309.1834,289.95007,4.473081,5.06395,4.7875834,4.55908,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
25.75,2.25,97764.164,97606.04,97318.85,98323.6,0.004313165,0.0031570971,0.0035224867,0.0027367014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.28323,299.55008,309.01657,289.91672,4.675757,5.1837177,4.8801875,4.7328916,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
25.75,2.75,97568.81,97411.35,97134.73,98119.41,0.0042966404,0.0030696888,0.003563745,0.0026706953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.28345,299.48337,308.9834,289.94986,4.49528,4.976188,4.6296024,4.4480352,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
25.75,3.25,96239.195,96077.93,95848.19,96729.94,0.004176799,0.002955565,0.0035298187,0.0024660237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.41666,298.65002,308.18338,289.08337,3.8838768,4.365912,4.0308375,3.7851145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,3.75,94147.836,93978.79,93821.73,94546.87,0.004098005,0.002898346,0.0035170221,0.0022766995,2.6325658e-08,5.906267e-07,2.5066916e-07,8.584835e-08,0.0,0.0,0.0,0.0,299.15002,297.5167,307.01672,287.94986,3.23252,3.765976,3.515791,3.1775131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,4.25,92245.76,92068.85,91986.164,92558.88,0.004070032,0.0028545565,0.0036100454,0.0020830892,1.4464304e-07,1.6674072e-06,6.051807e-07,2.2247563e-07,0.0,0.0,0.0,0.0,297.84998,296.24994,305.8833,286.71655,3.227289,3.890481,3.6416452,3.2228134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,4.75,88916.1,88717.91,88753.16,89091.15,0.004517321,0.0031074558,0.003969611,0.0022352997,2.2331092e-07,7.327135e-07,4.2160084e-07,2.0899375e-07,0.0,0.0,0.0,0.0,297.68335,296.15002,305.6167,286.6167,2.9512823,3.6542454,3.467645,2.926981,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
25.75,5.25,93014.63,92827.27,92730.875,93371.03,0.0044502,0.003024048,0.003808811,0.0023752286,1.9683802e-07,2.3638744e-07,9.261376e-08,1.9469847e-07,0.0,0.0,0.0,0.0,298.15002,296.75015,306.0166,287.18335,2.8897197,3.6308053,3.2440815,2.8345745,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
25.75,5.75,90965.63,90769.055,90740.51,91237.9,0.004508238,0.0030366657,0.0038916303,0.002385864,3.1461977e-07,7.877646e-07,5.5352024e-07,4.2072244e-07,0.0,0.0,0.0,0.0,297.2834,295.98328,305.25003,286.31647,3.3325694,4.034981,3.7546103,3.1341412,49.04,45.4,26.22,27.78,24.78,26.56,7.42,7.54,0.556,0.426,0.1119999999999999,0.066,89.0,93.4,10.68,8.66,60.8,44.0,8.66,13.68,1.34,1.32,8.8,9.6
25.75,6.25,90497.06,90305.164,90297.85,90754.1,0.004525318,0.003090526,0.004013295,0.0024103895,6.526782e-07,1.4191479e-06,6.832845e-07,4.371785e-07,0.0,0.0,0.0,0.0,296.68326,295.65024,304.81677,285.91672,3.5093203,4.3270035,3.8744087,3.339032,49.04,45.4,26.22,27.78,24.78,26.56,7.42,7.54,0.556,0.426,0.1119999999999999,0.066,89.0,93.4,10.68,8.66,60.8,44.0,8.66,13.68,1.34,1.32,8.8,9.6
25.75,6.75,89153.88,88968.72,89002.28,89353.695,0.0046414766,0.003240751,0.0042533833,0.002430353,6.181802e-07,1.3253198e-06,1.0272703e-06,4.98775e-07,0.0,0.0,0.0,0.0,296.5833,295.68332,304.71664,285.81668,3.2619393,4.0938745,3.6558428,3.2119715,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
25.75,7.25,88065.086,87882.72,87959.16,88216.82,0.004732451,0.0032802804,0.004441758,0.0023931137,8.4267504e-07,1.5292471e-06,1.5794577e-06,6.488592e-07,0.0,0.0,0.0,0.0,295.91672,295.18335,304.18335,285.21652,3.066698,3.8529243,3.49889,2.992033,47.68,45.21,27.91,29.46,24.47,25.1,7.26,7.38,0.64,0.5479999999999999,0.121,0.081,89.5,92.1,11.94,9.73,59.3,46.2,7.88,11.82,1.3,1.24,9.0,9.7
25.75,7.75,87737.71,87553.28,87657.44,87872.23,0.004980815,0.0034101058,0.0047985655,0.002487253,1.0868958e-06,2.1677754e-06,2.4523304e-06,2.1333891e-07,0.0,0.0,0.0,0.0,295.68344,295.18335,304.15005,285.1166,3.024849,3.8114364,3.4709969,2.9139698,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
25.75,8.25,87971.6,87786.22,87899.875,88104.21,0.0049674422,0.0033839687,0.004862617,0.0024498533,1.6189553e-06,2.8924512e-06,2.731723e-06,2.6850579e-08,0.0,0.0,0.0,0.0,295.21683,294.8168,303.7166,284.71667,2.9015424,3.67365,3.287034,2.912917,47.68,45.21,27.91,29.46,24.47,25.1,7.26,7.38,0.64,0.5479999999999999,0.121,0.081,89.5,92.1,11.94,9.73,59.3,46.2,7.88,11.82,1.3,1.24,9.0,9.7
25.75,8.75,90181.81,90002.56,90061.055,90392.78,0.005015411,0.0034049514,0.0049608056,0.0024835926,1.4107663e-06,1.6989721e-06,1.8615002e-06,0.0,0.0,0.0,0.0,0.0,295.85,295.61667,304.25,285.34998,2.858825,3.6166441,3.1499546,2.9090757,47.68,45.21,27.91,29.46,24.47,25.1,7.26,7.38,0.64,0.5479999999999999,0.121,0.081,89.5,92.1,11.94,9.73,59.3,46.2,7.88,11.82,1.3,1.24,9.0,9.7
25.75,9.25,91438.12,91265.37,91291.055,91695.84,0.0050142887,0.003389682,0.0049651475,0.0025058948,1.2992708e-06,1.4649459e-06,1.902767e-06,0.0,0.0,0.0,0.0,0.0,295.94995,295.81674,304.1833,285.3834,3.2404644,4.041861,3.6056538,3.3119938,29.45,28.0,8.1,8.5,12.45,13.5,3.55,3.6,0.485,0.2,0.065,0.01,34.5,45.0,5.2,4.0,27.5,14.0,0.05,0.25,0.6,0.75,5.5,4.0
25.75,9.75,92720.15,92554.5,92545.22,93030.664,0.004988416,0.0033342016,0.004820679,0.002546328,1.4320132e-06,1.7784238e-06,1.2754886e-06,0.0,0.0,0.0,0.0,0.0,295.74997,295.58328,303.84998,285.01657,3.540388,4.4103465,3.8961341,3.6343577,49.2,42.4,26.0,27.9,24.8,29.3,7.7,7.8,0.33,0.23,0.1,0.06,96.0,96.0,8.7,7.9,66.0,50.0,13.1,22.1,1.5,1.4,8.0,11.0
26.25,-6.75,96194.49,96020.41,95847.52,96720.37,0.00559842,0.004365834,0.0057005584,0.0039233975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.98337,299.5832,306.9833,290.81668,3.737029,4.6511865,4.7262607,4.178578,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
26.25,-6.25,96176.336,95997.664,95816.53,96697.69,0.005416975,0.0042004697,0.005314406,0.0037502877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.2167,299.9165,307.38333,290.78336,3.8099997,4.745109,4.7931848,4.2488484,16.53,17.38,13.67,14.25,9.86,8.3,2.84,2.91,0.2789999999999999,0.335,0.049,0.045,36.0,36.3,5.94,4.27,21.9,17.6,2.48,2.69,0.45,0.41,3.5,3.2
26.25,-5.75,96270.63,96084.26,95896.625,96790.32,0.0050925403,0.00388375,0.004798362,0.003443559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.88333,299.54996,307.24997,290.14993,3.9023821,4.903423,4.838412,4.387544,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
26.25,-5.25,94824.02,94634.24,94477.34,95284.46,0.0050278087,0.0038069983,0.0044937115,0.003336842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.75003,299.5167,307.35,289.75,4.057821,5.1280994,4.9224453,4.5711904,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
26.25,-4.75,96049.664,95855.06,95654.62,96558.54,0.004927465,0.0037738427,0.004209622,0.003292014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.88336,299.55002,307.61673,289.61667,4.144157,5.2247243,4.9098234,4.6296983,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
26.25,-4.25,95532.37,95337.75,95140.71,96020.625,0.0049859737,0.003918899,0.0040840325,0.0033895082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.9834,299.61673,307.78348,289.58347,4.15457,5.204487,4.777265,4.6927667,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
26.25,-3.75,96148.49,95953.59,95731.37,96657.41,0.0050396705,0.0040618014,0.004016311,0.0034114278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0166,299.54996,308.0167,289.34995,4.192713,5.2103925,4.754892,4.872291,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
26.25,-3.25,96914.94,96719.23,96467.164,97452.94,0.0051843184,0.004193937,0.0040247194,0.0035062719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.15,299.58337,308.18338,289.28336,4.139009,5.1420865,4.675585,4.8619485,35.673,32.472,13.925999999999998,14.817,16.401,18.579,4.884,4.95,0.429,0.2079,0.0759,0.0264,54.45,61.38,6.303,5.247000000000001,39.93,25.74,4.356,7.457999999999999,0.8909999999999999,0.957,6.27,6.27
26.25,-2.75,96253.125,96058.96,95824.0,96758.57,0.0054275715,0.0044266167,0.004177641,0.0036678386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.34998,299.78342,308.4832,289.28326,4.04979,4.999537,4.504097,4.7090397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.25,-2.25,97297.52,97106.27,96837.21,97845.65,0.005517898,0.0045772595,0.004231714,0.003758731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.68332,300.0167,308.84998,289.58334,3.9506495,4.8465533,4.320294,4.5737987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.25,-1.75,97756.5,97569.29,97283.85,98320.305,0.005449619,0.004568069,0.004206088,0.0036920037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.74997,299.9832,308.91653,289.55,4.015068,4.83266,4.325852,4.6406007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.25,-1.25,97747.27,97563.34,97276.75,98306.81,0.0053708754,0.004499903,0.0041562174,0.0035858632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.78336,299.8834,309.01657,289.41663,4.05712,4.798553,4.3368096,4.656238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.25,-0.75,97809.9,97629.6,97340.41,98370.75,0.0052676206,0.004345898,0.0040509445,0.0034688236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.78333,299.78345,309.05005,289.34995,3.9800644,4.6984544,4.317566,4.5147986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.25,-0.25,98248.79,98073.28,97770.305,98828.38,0.0050731096,0.0041223336,0.003917358,0.003296679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.81662,299.7167,309.1168,289.31665,3.9166114,4.6892276,4.3996253,4.3516307,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
26.25,0.25,98894.65,98724.47,98399.69,99503.56,0.0048509385,0.0038407573,0.003754427,0.0031345338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.84998,299.6167,309.21664,289.3834,3.9588182,4.8233285,4.598779,4.3268547,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
26.25,0.75,99216.66,99051.65,98714.01,99840.12,0.004705716,0.0036689753,0.0036005229,0.0030543513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.94998,299.6168,309.24988,289.45004,3.977932,4.804049,4.6605244,4.2679887,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
26.25,1.25,99277.625,99117.0,98777.32,99904.38,0.0046277246,0.003574842,0.0035252303,0.0030351598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.25003,299.71677,309.4833,289.71677,4.183785,4.91682,4.789353,4.3702087,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
26.25,1.75,99184.69,99027.695,98692.086,99807.15,0.004479088,0.0034169967,0.0034490693,0.0029182045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.3501,299.71655,309.55002,289.8166,4.5324016,5.188372,4.9855914,4.648812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
